Course Code,Course Title,Time,Days,Room,Lec,Lab,Units,No. of Hours,ETL Units,Instructor/Professor
GEC 1,Understanding the Self,"11:30-14:00
13:30-15:00",MW,"EB-L1
EB-L1",3,0,3,3,3.0,TBA
GEC 2,Readings in Philippine History,"08:00-09:30
09:00-10:30",TTH,"OB-L3
EB-L1",3,0,3,3,3.0,TBA
GEC 3,Mathematics in the Modern World,"11:00-13:30
11:30-14:00",TTH,"NB-203
OB-L1",3,0,3,3,3.0,TBA
IT 100,Introduction to Computing,"16:00-17:00
10:30-11:30",TTH,"NB-101
NB-203",2,1,3,5,4.25,TBA
IT 100,Introduction to Computing,"08:00-09:30
09:30-11:00",MW,"NB-201
NB-201",2,1,3,5,4.25,TBA
IT 101,Computer Programming 1,"14:00-15:00
08:00-09:00",TTH,"NB-102
NB-103",2,1,3,5,4.25,TBA
IT 101,Computer Programming 1,"10:00-11:30
15:30-17:00",MW,"NB-202
NB-102",2,1,3,5,4.25,TBA
NSTP 1,CWTS/LTS/ROTC 1,"09:30-11:00
15:30-17:00",TTH,"AB-102
AB-201",3,0,3,3,3.0,TBA
PathFit 1,Movement of Competency Training,"15:00-16:00
14:30-15:30",TTH,"LIB-CL
EB-L1",2,0,2,2,2.0,TBA
